#
# Version to read with FileManager
#
event_count chip_id(decimal) hit_x hit_y
5678 379 238 126
5678 379 239 127
5678 379 238 127
5678 379 238 128
5678 635 357 133
5678 635 357 134
5678 635 357 135
5678 635 358 133
5678 635 358 134
5678 635 358 135
5679 123 861 189
5679 123 861 190
5679 123 862 190
5679 370 8 472
5679 372 978 278
5679 379 834 204
5679 379 834 205
5679 635 805 219
5679 635 805 220
5679 635 806 219
5679 635 806 220
5680 113 919 231
5680 369 953 281
5680 369 953 282
5680 370 8 472
5680 372 978 278
5680 625 987 331
5680 625 987 332
5680 625 988 331
5680 625 988 332
5681 124 821 49
5681 124 822 49
5681 370 8 472
5681 372 978 278
5681 380 772 18
5681 380 772 19
5681 380 782 198
5681 624 300 2
5681 624 301 2
5681 624 301 3
5682 113 5 176
5682 115 708 94
5682 115 708 95
5682 370 8 472
5682 371 737 29
5682 372 978 278
5682 633 256 28
5682 633 257 29
5682 633 256 29
5683 370 8 472
5683 372 978 278
5684 123 639 116
5684 123 639 117
5684 123 640 116
5684 370 8 472
5684 372 978 278
5684 379 575 61
5684 379 576 61
5684 379 576 62
5684 635 511 6
5684 635 511 7
5684 635 512 6
5685 370 8 472
5685 372 978 278
5686 122 289 415
5686 122 289 416
5686 370 8 472
5686 371 178 87
5686 372 978 278
5686 378 477 404
5686 378 477 405
5686 378 478 404
5686 378 478 405
5686 634 667 392
5686 634 667 393
5686 634 666 393
5687 121 875 183
5687 370 8 472
5687 372 978 278
5688 121 390 189
5688 370 8 472
5688 372 978 278
5688 377 609 175
5688 377 608 175
5688 633 825 160
5689 113 687 210
5689 113 687 211
5689 369 783 167
5689 369 782 167
5689 370 8 472
5689 372 978 278
5689 625 879 123
5689 625 879 124
5689 625 881 123
5689 625 880 123
5689 625 880 124
5689 625 883 121
5689 625 882 122
5689 625 883 122
5689 625 883 123
5689 625 882 123
5689 625 884 121
5689 625 884 122
5689 625 885 122
5689 625 885 123
5689 625 884 123
5690 124 666 40
5690 124 667 40
5690 124 667 41
5690 124 666 41
5690 124 666 42
5690 370 8 472
5690 372 978 278
5690 380 569 126
5690 380 570 126
5690 636 467 195
5690 636 467 196
5691 113 429 95
5691 122 789 482
5691 369 553 51
5691 369 554 50
5691 369 554 51
5691 370 8 472
5691 372 978 278
5691 625 679 5
5691 625 678 6
5691 625 679 6
5692 114 181 440
5692 370 8 472
5692 370 121 472
5692 370 121 473
5692 370 122 473
5692 370 366 317
5692 372 978 278
5692 626 62 506
5693 116 400 303
5693 116 400 304
5693 370 8 472
5693 372 241 258
5693 372 242 258
5693 372 978 278
5693 624 711 310
5693 628 83 212
5693 628 83 213
5693 628 84 213
5694 370 8 472
5694 372 978 278
5694 380 782 198
5695 124 1015 209
5695 124 1014 209
5695 124 1014 210
5695 370 8 472
5695 372 978 278
5695 380 977 226
5695 380 977 227
5695 380 978 226
5695 636 939 244
5696 370 8 472
5696 372 978 278
5697 124 837 296
5697 124 837 297
5697 370 8 472
5697 372 978 278
5697 380 822 322
5697 636 806 349
5698 121 875 183
5698 123 397 237
5698 123 397 238
5698 123 398 238
5698 370 8 472
5698 372 978 278
5698 379 324 213
5698 635 255 191
5698 635 256 191
5699 121 875 183
5699 124 172 104
5699 124 173 104
5699 370 8 472
5699 370 975 230
5699 372 978 278
5699 380 131 34
5699 380 131 35
5699 624 934 26
5699 624 935 26
5699 624 935 27
5699 624 934 27
5700 370 8 472
5700 372 968 16
5700 372 978 278
5700 628 833 7
5701 124 386 218
5701 124 386 219
5701 370 8 472
5701 372 978 278
5701 380 385 167
5701 380 386 167
5701 636 384 116
5701 636 384 117
5702 114 677 399
5702 114 677 400
5702 122 375 155
5702 122 374 155
5702 122 374 156
5702 122 375 156
5702 370 8 472
5702 370 664 438
5702 370 664 439
5702 372 978 278
5702 626 651 478
5702 626 651 479
5702 626 652 478
5702 626 652 479
5703 370 8 472
5703 372 978 278
5704 114 618 385
5704 116 17 253
5704 370 8 472
5704 370 741 442
5704 372 978 278
5704 377 54 414
5704 626 869 510
5704 626 869 511
5704 626 870 510
5704 626 870 511
5705 113 436 177
5705 113 436 178
5705 113 437 178
5705 369 614 132
5705 369 615 132
5705 370 8 472
5705 372 978 278
5705 377 54 414
5705 625 793 86
5705 625 794 85
5705 625 794 86
5706 116 17 253
5706 121 875 183
5706 122 619 238
5706 122 619 239
5706 122 620 238
5706 122 620 239
5706 122 789 482
5706 370 8 472
5706 370 366 317
5706 372 978 278
5706 377 54 414
5706 378 553 254
5706 378 553 255
5706 378 554 254
5706 378 554 255
5706 634 486 270
5706 634 486 271
5707 370 8 472
5707 372 978 278
5708 116 17 253
5708 370 8 472
5708 372 978 278
5709 116 17 253
5709 370 8 472
5709 372 978 278
5710 114 793 181
5710 114 792 181
5710 114 792 182
5710 114 793 182
5710 114 794 181
5710 121 875 183
5710 370 8 472
5710 370 1008 142
5710 372 978 278
5710 627 193 104
5710 627 194 104
5711 121 966 234
5711 121 967 234
5711 370 8 472
5711 372 978 278
5711 377 686 310
5711 377 687 310
5711 377 686 311
5711 633 403 385
5711 633 402 386
5711 633 403 386
5711 633 403 387
5711 633 402 387
5711 633 402 388
5711 633 403 388
5711 633 403 389
5711 633 404 385
5711 633 404 386
5711 633 405 387
5711 633 404 387
5711 633 404 388
5711 633 404 389
5712 116 17 253
5712 121 875 183
5712 124 443 230
5712 124 443 231
5712 124 444 230
5712 124 444 231
5712 370 8 472
5712 372 978 278
5712 380 569 279
5712 380 569 280
5712 636 695 329
5713 121 875 183
5713 370 8 472
5713 370 975 230
5713 372 978 278
5713 626 702 382
5713 626 703 382
5713 626 703 383
5714 121 875 183
5714 370 8 472
5714 372 978 278
5715 116 17 253
5715 370 8 472
5715 372 978 278
5716 122 862 144
5716 122 862 145
5716 370 8 472
5716 370 366 317
5716 372 978 278
5716 378 720 176
5716 378 721 176
5716 378 721 177
5716 378 720 177
5716 634 577 210
5717 114 257 51
5717 114 258 51
5717 370 8 472
5717 370 331 167
5717 370 330 167
5717 372 978 278
5717 626 431 283
5717 626 432 283
5718 116 578 182
5718 116 579 182
5718 370 8 472
5718 372 729 145
5718 372 730 145
5718 372 730 146
5718 372 978 278
5718 628 882 109
5719 120 912 274
5719 120 913 274
5719 120 913 275
5719 120 912 275
5719 370 8 472
5719 370 975 230
5719 372 978 278
5719 376 876 311
5719 376 876 312
5719 632 839 351
5720 124 415 85
5720 370 8 472
5720 372 978 278
5720 380 557 74
5720 380 557 75
5720 380 573 64
5720 636 682 77
5721 121 875 183
5721 370 8 472
5721 372 978 278
5722 370 8 472
5722 372 978 278
5722 377 54 414
5722 380 782 198
5723 121 83 173
5723 121 82 173
5723 121 82 174
5723 121 83 174
5723 121 83 175
5723 121 82 175
5723 121 84 174
5723 370 8 472
5723 372 978 278
5723 377 57 228
5723 377 57 229
5723 377 58 228
5723 377 58 229
5723 633 31 281
5723 633 31 282
5723 633 32 281
5723 633 32 282
5724 123 751 87
5724 370 8 472
5724 372 978 278
5724 379 775 174
5724 379 776 174
5724 635 799 261
5724 635 799 262
5725 122 789 482
5725 370 8 472
5725 372 978 278
5725 377 54 414
5726 121 875 183
5726 370 8 472
5726 372 978 278
5727 120 982 178
5727 120 983 178
5727 120 983 179
5727 120 982 179
5727 370 8 472
5727 372 978 278
5727 377 54 414
5727 377 57 259
5727 377 56 259
5727 377 56 260
5727 377 57 260
5727 633 162 340
5727 633 163 340
5727 633 163 341
5727 633 162 341
5728 122 789 482
5728 370 8 472
5728 372 978 278
5729 112 869 223
5729 112 869 224
5729 112 870 223
5729 112 870 224
5729 368 1005 214
5729 368 1006 214
5729 370 8 472
5729 372 978 278
5729 625 111 205
5730 116 17 253
5730 121 778 130
5730 121 779 130
5730 121 779 131
5730 121 778 131
5730 121 875 183
5730 370 8 472
5730 371 581 45
5730 371 580 46
5730 371 581 46
5730 371 581 47
5730 371 582 46
5730 371 583 46
5730 371 583 47
5730 371 582 47
5730 371 582 48
5730 371 583 48
5730 372 978 278
5730 377 591 89
5730 377 590 89
5730 633 401 46
5731 113 711 305
5731 121 875 183
5731 369 631 337
5731 369 632 336
5731 369 632 337
5731 370 8 472
5731 372 978 278
5731 625 553 369
5732 116 17 253
5732 370 8 472
5732 372 978 278
5733 112 287 199
5733 112 287 200
5733 121 875 183
5733 368 159 185
5733 368 159 186
5733 368 160 186
5733 370 8 472
5733 372 978 278
5733 624 31 170
5733 624 31 171
5733 624 30 171
5733 624 30 172
5733 624 31 172
5733 624 31 173
5733 624 32 170
5733 624 33 171
5733 624 32 171
5733 624 32 172
5733 624 33 172
5733 624 32 173
5734 123 549 64
5734 123 549 65
5734 369 396 11
5734 370 8 472
5734 372 978 278
5734 625 319 94
5734 625 319 95
5735 370 8 472
5735 372 978 278
5736 115 573 279
5736 115 572 279
5736 115 572 280
5736 115 573 280
5736 370 8 472
5736 371 482 296
5736 371 483 296
5736 372 978 278
5736 627 393 313
5736 627 393 314
5736 627 394 313
5736 627 394 314
5737 113 764 198
5737 113 765 198
5737 368 762 453
5737 369 770 195
5737 369 770 196
5737 369 771 196
5737 370 8 472
5737 372 978 278
5737 625 777 193
5737 625 777 194
5738 124 546 126
5738 370 8 472
5738 372 978 278
5738 380 581 71
5738 380 581 72
5738 380 582 71
5738 624 711 310
5738 636 616 16
5738 636 616 17
5739 114 199 37
5739 114 200 37
5739 116 17 253
5739 121 875 183
5739 370 8 472
5739 372 978 278
5739 378 736 8
5739 378 737 8
5739 378 737 9
5739 378 736 9
5739 634 646 79
5739 634 646 80
5740 113 366 216
5740 113 367 216
5740 113 367 217
5740 113 366 217
5740 121 875 183
5740 369 221 255
5740 369 222 254
5740 369 222 255
5740 370 8 472
5740 372 978 278
5740 625 77 293
5740 625 76 293
5741 121 875 183
5741 370 8 472
5741 370 366 317
5741 370 975 230
5741 372 978 278
5742 116 17 253
5742 370 8 472
5742 372 978 278
5743 124 256 16
5743 124 257 16
5743 124 257 17
5743 368 791 4
5743 368 792 4
5743 368 792 5
5743 370 8 472
5743 372 978 278
5743 624 818 32
5744 114 1008 43
5744 370 8 472
5744 370 860 76
5744 370 861 76
5744 370 861 77
5744 372 978 278
5744 626 713 110
5744 626 713 111
5744 626 714 110
5744 626 714 111
5745 113 5 176
5745 120 761 172
5745 120 761 173
5745 120 762 172
5745 121 875 183
5745 370 8 472
5745 370 975 230
5745 372 978 278
5745 376 838 255
5745 376 838 256
5745 632 895 325
5745 632 895 326
5745 632 896 324
5745 632 896 325
5745 632 896 326
5746 121 628 299
5746 121 628 300
5746 121 629 300
5746 370 8 472
5746 372 978 278
5746 377 449 245
5746 377 449 246
5746 377 450 246
5746 633 269 191
5746 633 270 190
5746 633 270 191
5747 114 878 100
5747 114 879 100
5747 370 8 472
5747 370 975 230
5747 371 146 84
5747 371 147 84
5747 372 978 278
5747 380 782 198
5747 627 447 68
5747 627 447 69
5747 627 448 68
5748 120 690 244
5748 120 691 244
5748 370 8 472
5748 372 978 278
5748 376 531 290
5748 632 370 335
5749 114 736 75
5749 122 305 326
5749 122 305 327
5749 122 304 327
5749 370 8 472
5749 370 716 34
5749 370 716 35
5749 372 978 278
5749 378 306 420
5750 370 8 472
5750 372 978 278
5751 116 853 233
5751 116 853 234
5751 116 854 233
5751 370 8 472
5751 372 829 287
5751 372 828 287
5751 372 978 278
5751 380 782 198
5751 628 804 341
5751 628 804 342
5752 120 393 470
5752 370 8 472
5752 372 978 278
5753 121 961 390
5753 121 961 391
5753 121 960 391
5753 121 962 390
5753 121 962 391
5753 370 8 472
5753 372 978 278
5753 377 965 432
5753 377 965 433
5753 633 969 473
5753 633 968 473
5753 633 968 474
5753 633 969 474
5754 116 91 64
5754 116 91 65
5754 116 91 66
5754 116 92 64
5754 116 92 65
5754 116 92 66
5754 370 8 472
5754 372 978 278
5754 376 939 10
5754 376 939 11
5754 632 947 93
5754 632 946 93
5755 121 875 183
5755 369 293 45
5755 369 293 46
5755 370 8 472
5755 372 978 278
5755 625 295 90
5756 114 651 34
5756 114 651 35
5756 114 652 34
5756 114 652 35
5756 370 8 472
5756 372 978 278
5756 378 761 37
5756 378 760 38
5756 378 761 38
5756 378 761 39
5756 378 760 39
5756 378 762 38
5756 378 762 39
5756 635 119 119
5756 635 120 118
5756 635 121 119
5756 635 120 119
5756 635 120 120
5757 122 790 57
5757 370 8 472
5757 372 978 278
5757 378 721 90
5757 378 721 91
5757 634 650 124
5757 634 651 124
5757 634 651 125
5757 634 650 125
5758 123 779 127
5758 370 8 472
5758 372 978 278
5758 379 734 188
5758 379 734 189
5758 635 688 250
5758 635 688 251
5759 114 390 233
5759 114 390 234
5759 116 17 253
5759 370 8 472
5759 370 431 310
5759 370 431 311
5759 372 978 278
5759 626 472 388
5759 626 473 388
5759 626 473 389
5759 626 472 389
5760 122 789 482
5760 122 943 422
5760 368 762 453
5760 370 8 472
5760 372 978 278
5760 378 873 403
5760 378 872 403
5760 378 872 404
5760 378 873 404
5760 634 801 385
5760 634 800 385
5760 634 800 386
5760 634 801 386
5761 370 8 472
5761 372 978 278
5761 380 782 198
5762 370 8 472
5762 370 366 317
5762 372 978 278
5763 114 232 66
5763 114 233 66
5763 116 17 253
5763 370 8 472
5763 370 276 98
5763 370 277 98
5763 372 978 278
5763 372 1021 63
5763 626 320 130
5763 626 320 131
5764 114 678 476
5764 114 678 477
5764 370 8 472
5764 372 978 278
5764 380 782 198
5765 112 605 124
5765 112 605 125
5765 112 619 128
5765 112 619 129
5765 112 620 128
5765 112 621 128
5765 112 621 129
5765 112 620 129
5765 112 620 130
5765 112 621 130
5765 112 622 129
5765 112 651 147
5765 112 650 148
5765 112 651 148
5765 112 651 149
5765 112 650 149
5765 112 652 148
5765 112 652 149
5765 116 17 253
5765 121 875 183
5765 368 619 126
5765 368 620 126
5765 368 620 127
5765 370 8 472
5765 371 178 87
5765 372 978 278
5765 624 595 100
5765 624 595 101
5766 114 697 62
5766 114 697 63
5766 114 698 62
5766 121 875 183
5766 370 8 472
5766 370 772 159
5766 370 772 160
5766 370 773 160
5766 370 773 161
5766 370 772 161
5766 372 978 278
5766 626 849 259
5766 626 849 260
5767 112 861 221
5767 368 787 267
5767 370 8 472
5767 370 366 317
5767 372 978 278
5767 624 713 313
5767 624 712 313
5767 624 713 314
5768 114 11 102
5768 114 11 103
5768 116 17 253
5768 370 8 472
5768 370 207 171
5768 370 206 171
5768 370 206 172
5768 370 207 172
5768 372 978 278
5768 626 404 241
5768 626 404 242
5768 626 405 242
5769 113 762 178
5769 113 763 179
5769 113 762 179
5769 121 875 183
5769 370 8 472
5769 372 978 278
5769 626 263 280
5770 112 353 107
5770 112 354 106
5770 112 354 107
5770 116 17 253
5770 368 282 210
5770 370 8 472
5770 372 978 278
5770 624 210 312
5770 624 211 313
5770 624 210 313
5771 116 17 253
5771 370 8 472
5771 372 978 278
5772 121 5 202
5772 121 5 203
5772 121 4 203
5772 121 4 204
5772 121 14 188
5772 121 15 188
5772 370 8 472
5772 370 366 317
5772 372 978 278
5772 376 822 222
5772 376 823 222
5772 632 599 255
5772 632 599 256
5773 124 284 67
5773 124 284 68
5773 370 8 472
5773 372 978 278
5773 380 271 12
5773 380 272 12
5773 624 765 35
5774 120 474 30
5774 120 475 31
5774 120 474 31
5774 370 8 472
5774 372 978 278
5774 376 605 64
5774 376 605 65
5774 632 736 97
5774 632 736 98
5775 116 17 253
5775 116 153 199
5775 116 152 199
5775 121 875 183
5775 370 8 472
5775 372 374 252
5775 372 374 253
5775 372 978 278
5775 380 782 198
5775 628 597 306
5775 628 597 307
5775 628 596 307
5775 628 596 308
5775 628 597 308
5775 628 598 307
5776 120 757 192
5776 370 8 472
5776 372 978 278
5776 376 781 120
5776 376 781 121
5776 632 766 34
5776 632 766 35
5777 121 323 32
5777 121 323 33
5777 121 324 32
5777 121 324 33
5777 370 8 472
5777 372 978 278
5777 377 454 31
5777 377 454 32
5777 633 583 29
5777 633 583 30
5777 633 584 29
5777 633 584 30
5778 120 393 470
5778 121 875 183
5778 123 642 14
5778 123 642 15
5778 369 431 61
5778 369 430 61
5778 369 430 62
5778 369 431 62
5778 370 8 472
5778 372 978 278
5778 625 480 146
5778 625 481 146
5779 114 497 390
5779 114 497 391
5779 114 498 390
5779 114 498 391
5779 121 875 183
5779 370 8 472
5779 370 391 434
5779 370 391 435
5779 370 392 434
5779 370 392 435
5779 371 178 87
5779 372 978 278
5779 626 285 479
5779 626 285 480
5779 626 286 479
5779 626 286 480
5780 113 673 311
5780 113 672 311
5780 113 672 312
5780 113 673 312
5780 113 675 308
5780 113 675 309
5780 113 674 309
5780 113 674 310
5780 113 675 310
5780 369 735 503
5780 369 734 504
5780 369 735 504
5780 369 735 505
5780 369 736 503
5780 369 736 504
5780 369 833 362
5780 369 833 363
5780 369 832 363
5780 370 8 472
5780 372 978 278
5780 625 991 416
5780 625 991 417
5781 121 510 387
5781 121 510 388
5781 121 511 388
5781 121 511 389
5781 121 510 389
5781 370 8 472
5781 370 975 230
5781 372 978 278
5781 377 426 492
5781 377 427 493
5781 377 426 493
5781 377 426 494
5781 377 590 386
5781 377 591 386
5781 377 591 387
5781 633 670 386
5782 112 981 55
5782 112 980 55
5782 112 981 56
5782 369 25 126
5782 369 26 126
5782 370 8 472
5782 372 978 278
5782 377 54 414
5782 625 101 197
5782 625 101 198
5782 625 101 199
5782 625 102 197
5782 625 102 198
5782 625 103 198
5782 625 102 199
5783 113 721 338
5783 121 875 183
5783 369 895 333
5783 369 896 333
5783 370 8 472
5783 372 978 278
5783 626 38 323
5783 626 38 324
5784 113 463 97
5784 113 462 97
5784 122 789 482
5784 369 649 167
5784 369 651 165
5784 369 650 167
5784 369 652 165
5784 369 652 166
5784 369 652 168
5784 369 653 168
5784 369 653 169
5784 369 652 169
5784 369 653 170
5784 369 654 169
5784 369 658 167
5784 369 658 168
5784 370 8 472
5784 372 978 278
5784 625 768 266
5784 625 769 266
5784 625 769 267
5784 625 768 267
5784 625 770 266
5784 625 770 267
5784 625 842 232
5784 625 843 233
5784 625 842 233
5785 116 101 133
5785 116 100 133
5785 116 100 134
5785 116 101 134
5785 116 100 135
5785 370 8 472
5785 372 135 104
5785 372 135 105
5785 372 134 105
5785 372 135 106
5785 372 135 107
5785 372 136 104
5785 372 137 104
5785 372 137 105
5785 372 136 105
5785 372 136 106
5785 372 137 106
5785 372 136 107
5785 372 978 278
5785 628 171 77
5785 628 171 78
5785 628 172 77
5786 370 8 472
5786 372 978 278
5787 121 678 265
5787 121 678 266
5787 370 8 472
5787 370 366 317
5787 372 978 278
5787 377 518 270
5787 377 518 271
5787 633 358 275
5788 124 624 276
5788 124 625 276
5788 370 8 472
5788 372 978 278
5788 380 681 281
5788 380 681 282
5788 636 737 287
5788 636 737 288
5789 120 528 478
5789 120 528 479
5789 370 8 472
5789 372 978 278
5789 376 650 498
5789 376 651 498
5789 376 651 499
5789 376 650 499
5790 113 399 19
5790 122 967 365
5790 122 967 366
5790 122 968 365
5790 122 968 366
5790 369 169 33
5790 369 168 33
5790 369 168 34
5790 369 169 34
5790 370 8 472
5790 372 978 278
5790 379 171 466
5790 379 171 467
5790 379 172 466
5790 379 172 467
5790 624 969 49
5790 624 969 50
5790 624 970 49
5791 115 843 297
5791 115 842 297
5791 115 843 298
5791 370 8 472
5791 371 842 306
5791 371 843 306
5791 372 978 278
5791 627 843 315
5791 627 842 315
5791 627 843 316
5792 122 545 262
5792 122 546 262
5792 370 8 472
5792 372 978 278
5792 378 340 194
5792 378 341 194
5792 378 341 195
5792 378 340 195
5792 634 140 121
5792 634 140 122
5793 112 321 147
5793 112 321 148
5793 368 293 202
5793 370 8 472
5793 372 978 278
5793 624 265 256
5793 624 265 257
5793 624 266 256
5793 624 266 257
5794 120 345 11
5794 370 8 472
5794 372 728 35
5794 372 978 278
5794 628 779 89
5794 628 779 90
5795 370 8 472
5795 372 978 278
5796 116 17 253
5796 124 887 428
5796 124 888 428
5796 124 888 429
5796 124 984 76
5796 124 984 77
5796 370 8 472
5796 372 978 278
5796 380 885 502
5796 380 885 503
5796 380 886 502
5796 380 886 503
5796 380 993 103
5796 380 992 103
5796 380 992 104
5796 380 993 104
5796 380 995 102
5796 380 995 103
5796 380 995 104
5796 380 996 102
5796 380 997 102
5796 380 997 103
5796 380 996 103
5796 380 996 104
5796 380 997 104
5796 380 996 105
5796 636 1003 156
5797 123 100 41
5797 370 8 472
5797 372 978 278
5797 379 58 8
5797 379 59 8
5797 380 782 198
5797 625 1014 2
5797 625 1015 2
5798 124 717 158
5798 124 718 158
5798 124 718 159
5798 370 8 472
5798 372 978 278
5798 380 693 165
5799 370 8 472
5799 372 978 278
5799 376 211 81
5799 376 211 82
5799 376 212 81
5799 376 212 82
5799 632 49 170
5799 632 50 170
5800 121 495 133
5800 121 494 133
5800 370 8 472
5800 370 975 230
5800 372 978 278
5800 377 715 203
5800 377 714 203
5800 377 714 204
5800 377 715 204
5800 377 723 203
5800 377 723 204
5800 377 724 204
5800 633 951 274
5800 633 952 273
5800 633 952 274
5801 121 875 183
5801 370 8 472
5801 370 975 230
5801 372 978 278
5802 112 699 190
5802 368 567 202
5802 368 567 203
5802 368 568 202
5802 368 568 203
5802 370 8 472
5802 372 978 278
5802 624 436 215
5803 113 456 294
5803 113 457 294
5803 113 457 295
5803 369 603 375
5803 369 603 376
5803 369 604 375
5803 369 604 376
5803 370 8 472
5803 370 975 230
5803 372 978 278
5803 625 750 456
5803 625 750 457
5804 112 709 205
5804 112 708 205
5804 112 709 206
5804 368 725 300
5804 368 725 301
5804 370 8 472
5804 372 978 278
5804 624 739 395
5805 370 8 472
5805 372 978 278
5806 123 617 328
5806 123 618 328
5806 370 8 472
5806 372 978 278
5806 379 693 320
5806 624 711 310
5806 635 768 312
5807 115 211 191
5807 115 210 191
5807 115 210 192
5807 121 875 183
5807 370 8 472
5807 371 106 206
5807 372 978 278
5807 372 1021 63
5807 627 2 221
5808 124 245 87
5808 124 244 87
5808 370 8 472
5808 372 978 278
5808 380 319 81
5808 636 393 76
5808 636 393 77
5808 636 394 76
5808 636 394 77
5809 122 339 113
5809 370 8 472
5809 372 978 278
5809 372 1021 63
5809 378 349 162
5809 634 359 211
5809 634 358 211
5810 116 17 253
5810 122 279 394
5810 122 280 394
5810 370 8 472
5810 370 975 230
5810 372 978 278
5810 378 79 365
5810 378 78 365
5810 378 78 366
5810 378 79 366
5810 378 79 367
5810 633 906 337
5810 633 906 338
5811 114 666 10
5811 114 667 10
5811 114 667 11
5811 114 666 11
5811 370 8 472
5811 370 716 52
5811 370 716 53
5811 372 978 278
5811 626 769 117
5811 626 768 117
5812 116 17 253
5812 123 557 441
5812 123 556 441
5812 370 8 472
5812 370 366 317
5812 370 975 230
5812 372 978 278
5812 379 375 439
5812 379 375 440
5812 635 191 437
5812 635 191 438
5812 635 192 437
5812 635 192 438
5813 114 895 223
5813 114 895 224
5813 370 8 472
5813 370 971 183
5813 370 970 183
5813 370 970 184
5813 372 978 278
5813 380 782 198
5813 627 15 142
5813 627 15 143
5813 627 14 143
5813 627 15 144
5813 627 15 145
5813 627 16 142
5813 627 17 143
5813 627 16 143
5813 627 16 144
5813 627 17 144
5813 627 16 145
5814 116 17 253
5814 370 8 472
5814 372 978 278
5815 370 8 472
5815 372 978 278
5816 114 148 48
5816 114 149 48
5816 114 149 49
5816 114 148 49
5816 114 149 50
5816 114 150 48
5816 114 151 48
5816 114 151 49
5816 114 150 49
5816 114 150 50
5816 370 8 472
5816 370 289 132
5816 370 290 132
5816 372 978 278
5816 380 782 198
5816 626 432 216
5816 626 432 217
5817 370 8 472
5817 372 978 278
5818 114 78 402
5818 116 17 253
5818 370 8 472
5818 370 146 382
5818 370 147 382
5818 370 147 383
5818 372 978 278
5818 626 217 363
5818 626 216 363
5818 626 216 364
5818 626 217 364
5819 113 362 76
5819 113 363 76
5819 113 363 77
5819 369 361 178
5819 370 8 472
5819 372 978 278
5819 625 359 279
5819 625 359 280
5819 625 360 279
5819 625 360 280
5820 123 964 316
5820 123 965 316
5820 123 965 317
5820 123 964 317
5820 370 8 472
5820 372 978 278
5820 379 896 277
5820 379 896 278
5820 635 827 238
5820 635 827 239
5821 121 872 144
5821 370 8 472
5821 370 975 230
5821 372 978 278
5821 377 839 231
5821 377 840 230
5821 377 840 231
5821 633 807 317
5821 633 806 317
5821 633 806 318
5821 633 807 318
5821 633 807 319
5821 633 806 319
5821 633 806 320
5821 633 807 320
5822 122 360 3
5822 370 8 472
5822 370 611 53
5822 370 612 53
5822 370 975 230
5822 372 978 278
5822 626 521 129
5822 626 520 129
5822 626 520 130
5822 626 521 130
5823 115 365 25
5823 370 8 472
5823 371 440 55
5823 371 440 56
5823 372 978 278
5823 627 515 86
5823 627 516 86
5823 627 516 87
5824 112 125 435
5824 112 125 436
5824 112 126 435
5824 112 126 436
5824 368 73 469
5824 368 72 469
5824 368 72 470
5824 368 73 470
5824 370 8 472
5824 372 978 278
5824 624 19 503
5824 624 18 503
5824 624 18 504
5824 624 19 504
5825 121 423 204
5825 121 423 205
5825 121 422 205
5825 370 8 472
5825 372 978 278
5825 377 235 105
5825 377 234 105
5825 377 234 106
5825 377 235 106
5825 633 79 49
5825 633 78 49
5826 112 252 210
5826 112 252 211
5826 368 253 178
5826 368 253 179
5826 368 252 179
5826 370 8 472
5826 372 978 278
5826 624 257 149
5827 116 453 318
5827 121 875 183
5827 370 8 472
5827 372 380 337
5827 372 978 278
5828 113 30 19
5828 368 989 65
5828 368 990 65
5828 370 8 472
5828 372 978 278
5828 624 919 111
5828 624 918 111
5829 113 969 2
5829 113 969 3
5829 113 970 2
5829 121 875 183
5829 369 746 74
5829 369 747 74
5829 369 747 75
5829 370 8 472
5829 372 978 278
5829 625 524 146
5829 625 525 146
5830 114 875 205
5830 370 8 472
5830 370 966 280
5830 370 967 280
5830 370 967 281
5830 370 966 281
5830 372 978 278
5830 627 28 357
5831 115 46 72
5831 370 8 472
5831 371 140 30
5831 371 141 30
5831 371 141 31
5831 371 140 31
5831 372 978 278
5831 633 788 2
5832 123 761 63
5832 123 761 64
5832 370 8 472
5832 372 978 278
5832 379 723 94
5832 379 723 95
5832 379 724 94
5832 379 724 95
5832 635 683 125
5832 635 683 126
5832 635 684 124
5832 635 685 124
5832 635 685 125
5832 635 684 125
5832 635 684 126
5832 635 685 126
5832 635 685 127
5832 635 684 127
5832 635 686 124
5832 635 686 125
5832 635 686 126
5833 115 654 104
5833 115 654 105
5833 370 8 472
5833 371 560 77
5833 371 560 78
5833 372 978 278
5833 627 467 51
5833 627 466 51
5833 627 466 52
5833 627 467 52
5833 627 466 53
5834 122 715 68
5834 122 715 69
5834 122 716 68
5834 370 8 472
5834 372 978 278
5834 378 465 90
5834 378 465 91
5834 378 466 91
5834 634 211 113
5834 634 212 113
5834 634 212 114
5835 115 229 462
5835 115 230 462
5835 121 875 183
5835 370 8 472
5835 372 978 278
5836 113 177 384
5836 113 177 385
5836 113 178 384
5836 113 178 385
5836 369 108 422
5836 370 8 472
5836 372 978 278
5836 625 40 460
5837 122 789 482
5837 122 1005 224
5837 122 1006 223
5837 122 1006 224
5837 370 8 472
5837 372 978 278
5837 378 957 219
5837 378 958 219
5837 378 958 220
5837 634 908 214
5837 634 908 215
5838 112 723 409
5838 116 17 253
5838 368 815 420
5838 368 815 421
5838 368 816 421
5838 370 8 472
5838 370 975 230
5838 372 978 278
5838 624 908 432
5839 370 8 472
5839 370 975 230
5839 372 978 278
5840 116 17 253
5840 124 287 54
5840 124 288 53
5840 124 288 54
5840 370 8 472
5840 372 978 278
5840 380 217 3
5840 380 216 3
5840 624 879 39
5840 624 880 39
5841 121 875 183
5841 370 8 472
5841 372 978 278
5841 624 711 310
5842 113 65 446
5842 113 65 447
5842 113 66 446
5842 113 66 447
